tweet_id,text,misogyny,category
324,مستخدم@ عم تحاول تنقلّكم الصورة كما هي تتكون موضوعية. لشو الهيجان؟ لا بأس إن أخطأ حزبك أو أصاب. هم بشر بالنهاية و ليسوا ألهة.,none,none
16,مستخدم@ مستخدم@ مستخدم@ تحية لمقدمتك الجميلة❤️��,none,none
1990,مستخدم@ يا كابوسك جبران باسيل و كلنا جبران. إنقبري كفّي و خافي ربّك � https://t.co/TxHF4jUsDQ,misogyny,discredit
7474,مستخدم@ ان شاءلله تزوري القبر وتريحينا من وجهك وكلامك وافكار المريضه لو كنتي ليبيه كنت تحشمت منك,misogyny,damning
4247,مستخدم@ كلي هوا ياطعمرك,misogyny,discredit
5815,مستخدم@ ليش بتخبصي هيك يا ديما؟ كرهك عاميكي صراحه,none,none
3671,مستخدم@ يا جحشة مانك قليلة,misogyny,discredit
1897,مستخدم@ ان شاء الله ينحرونك الترك و يرجعونك لليمن شيش كباب https://t.co/Xtru19juje,misogyny,damning
2176,مستخدم@ الا لعنة الله عاليك با عميلة بني صهيون الخارجية,misogyny,damning
5506,مستخدم@ قبح الله وجهك فوق ماهو قبيح.,misogyny,damning
2265,مستخدم@ الله يحي اصلك الله يخلي البطن يلي حملك,none,none
2586,#الرحيل_ياسيسى_او_النزول_للشارع انا أقترح الستات تنزل المظاهرات بكره الاول قبل الرجالة علشان لو السيسي ضربهم بالطيارات هما يخوشو الجنة واحنا نرتاح,misogyny,derailing
1438,مستخدم@ مستخدم@ مستخدم@ موفقين ان شاء الله ��,none,none
1250,RT مستخدم@: ديما صادق: باسيل غادر وكل عائلته الرابية ليمكثوا في قصر بعبدا https://t.co/lzNFG69S8i مستخدم@ #لبنان_ينتقض https://t.co…,none,none
231,مستخدم@ تخسي ورجلي على رقبتك يالمرتزقه يالمعتوهه https://t.co/yVAA2EQDgo,misogyny,discredit
4668,مستخدم@ هلق انت صحافية����هيدي ب تعلبايا,none,none
7838,مستخدم@ مستخدم@ نحن عايشين بالكرامة وانتو بلاها,misogyny,discredit
1424,مستخدم@ انت يا شخاخة عم تقيمي وطنية السيد ���,misogyny,discredit
4440,مستخدم@ ماذا يعني: تم تقشيط التلفون؟,none,none
4103,مستخدم@ وجهي كلامك لحسن نصرالله ولنبيه بري مش هني المسؤلين عن العصابة اللي نزلوا!!!! للأسف عصابة بري ونصرالله أقوى من الدولة.,none,none
1742,مستخدم@ لعنة الله عليكي بعدد شعر راسك ايتها العميلة الخائنة,misogyny,damning
6088,مستخدم@ قررري في بيتك ياقحرررره ..كم انتي قبيحه,misogyny,stereotyping & objectification
6916,مستخدم@ انا مش هقولك غير كلمه واحده....حطي الكلمه دي في طيزك,misogyny,discredit
4732,مستخدم@ سكري بوذك يا مفتنه يا مأجورة لا عيب الشوم عليك لو بتحسي و عندك شوية دم بعد النصايح و الشتائم اللي توجه… https://t.co/PGtnf3ifHq,misogyny,discredit
481,مستخدم@ مستخدم@ مستخدم@ ستتصلب شرايين الثورة الفتية و تتبلور افكارها و ستعي من مع الشعب و من مع ضده و… https://t.co/wdBFrazUzI,none,none
2530,مستخدم@ سود الله وجهك ، فوق ماهو أسود وكالح ..,misogyny,damning
1186,مستخدم@ انت قوات وعم تحكي بالغاء الطائفية؟ عشنا وشفنا,none,none
791,مستخدم@ حاقدة!! شوفي طبيب نفسي!!,misogyny,discredit
2415,مستخدم@ لا واثقة من نفسيها�. الله يشفي كل مريض.,none,none
2755,مستخدم@ انتي لازم ياخدو منك الجنسية اللبنانية,misogyny,discredit
1454,مستخدم@ واضح ان هيلاري فعلاً مو طايقة ريحتك، مايله عنك بالصورة,misogyny,stereotyping & objectification
4338,مستخدم@ مستخدم@ مستخدم@ طالعة عصورة mtv بتعقدي بتل القناة الرائعة,none,none
3110,مستخدم@ خلي جوزك يرجع جنسيتو قبل ما تفتحي نيعك https://t.co/E66eTzFipX,none,none
2840,مستخدم@ النازحين من اكبر المشاكل يا مفصومة,misogyny,discredit
3989,مستخدم@ من انت لتتحدثي عن مصر صحيح زمن الروبيضة تحدث التافه في شأن مصر 😜,misogyny,discredit
1532,مستخدم@ مستخدم@ آه يا هبيلة، مش من يوميين كنت عم تهنّي الجيش لما قرط زعران الموتسيكلات قتلة؟! والله احترنا يا قرعة!,misogyny,discredit
2985,مستخدم@ مستخدم@ ٧ ايار الجايي لازم يسحبوك من شعرك بلكي بتصيري تفهمي,misogyny,threat of violence
317,مستخدم@ مستخدم@ انتي افضل اعلاميه ديما,none,none
346,مستخدم@ وانتي أخرى إعلامية بين الخريانين أختفوووووو,misogyny,discredit
5079,مستخدم@ مستخدم@ بحب قلك اول شي اعطيني جملة مفيده بعدين احكي وبعدين بتجي بتعلمي الدوله ع شغلها يا بتاع الثوغه انتي #تفو,misogyny,discredit
1522,مستخدم@ السيد حسن نصرالله ان شاء الله بضل قاهرك وكايدك وإذا بدك لاعن بي لخلفك يِقطع عمرك ولك انضبي بقاااا . كلن… https://t.co/oc6CSUa9C9,misogyny,discredit
5125,مستخدم@ مستخدم@ #ديما_الحقيرة,misogyny,discredit
4266,مستخدم@ مستخدم@ الله يرض عليك على الصبح الي متل خليتك .. يا اختي مين ما كان اكون.. بلا فتنة و انضبي,misogyny,discredit
1162,اعاني من سخافة بعض من عقليات البنات جدًا.,misogyny,discredit
6037,مستخدم@ ديما بتحب تنسب و تتبهدل ما تكون متل ديما ��,misogyny,derailing
4003,مستخدم@ موقعك الصح في الماسونية قبح الله وجهك,misogyny,damning
410,مستخدم@ مستخدم@ الكل بيعرف هيدا واقعنا السياسي,none,none
2188,RT مستخدم@: مستخدم@ مستخدم@ انت وحدة غشاشة وما خصك بالاعلام وحة فاشلة https://t.co/iu8X58whwH,misogyny,discredit
5129,مستخدم@ انتي قبيحة المنظر بشعة الشكل سيئة الخلق عاقة بوالديك ولم ولن تجدي رجل يقبل بك الا من الخرفان الذين يوجدون بتركيا او يزورونها مثل خرفان الكويت,misogyny,stereotyping & objectification
579,مستخدم@ #ديما_البهيمة,misogyny,discredit
2269,مستخدم@ عنجد .. يقبر قلبك,misogyny,threat of violence
588,مستخدم@ والله انت بتحكي بلسان كل الأحرار وبتقولي كلام كل واحد بدو يقولو... بحييكي على شجاعتك!! Don’t ever stop. You are an inspiration,none,none
5875,مستخدم@ جبتيها على الجرح صح,none,none
3499,مستخدم@ ما احقرك يا ديما ديعان ما كنت دافع عنك,misogyny,discredit
4345,مستخدم@ ديري بالك من المنشار يمكن يكون هاي المره كهربائي,misogyny,threat of violence
1341,مستخدم@ تفو ما اقبح صورتك وصوتك وفكرك,misogyny,stereotyping & objectification
6898,مستخدم@ بعدين خدي نفس يا قلبي لنفهم عليكي وخفي ايدك شوي عم تلولحي فيها حولتينا طيب ���,none,none
4503,من كل قلبي بكره الموظفات الستات في المصالح الحكومية وخاصة الى شغلهم في تعامل مع طلبة 😐😐,misogyny,discredit
7624,مستخدم@ اكيد هيدا الشعب اشرف منك يا بهيمه بس السيد اشرف من العالم كلها خليك عم تعوي خصوصا عا السيد رح يضل شوكه بعيونكم,misogyny,discredit
1945,مستخدم@ يا عمي ... حضرتك صحفية او قائدة محور؟؟,none,none
3595,مستخدم@ مستخدم@ فظيعة يا نيكول❤️,none,none
2321,مستخدم@ مستخدم@ مستخدم@ عيب هيد الكلام هل هذا هجوم علي لاني سني وبحب اخواني السنة بلبنان يا سيدي الله… https://t.co/n8brHlinf2,none,none
2370,مستخدم@ يا واطية و يا احقر الناس انت ! تفه عليكي و عليها ,misogyny,discredit
4121,مستخدم@ هذا مو تنمر انتي فعلاً مكروهه,misogyny,derailing
2169,مستخدم@ مستخدم@ فهمتك غلط بعتذر � فكرتك عمتدافعي عالمعتدين ⚘�,none,none
3751,مستخدم@ يكبرو ويجاكرو جبران وحزب اللات سقط العهد وسيسقط الهيكل علجميع وسيسجل التاريخ سقوط عون وقمع شياطين ايران قمع الناس,none,none
621,مستخدم@ بعد كل اللخبطة خلال ١٠ سنوات كانت النتيجة وظيفة في فيسبوك. المطبخ كان احسن,misogyny,stereotyping & objectification
5994,مستخدم@ تخيلي كمية ريحة المنشار بعد ما يطلع من جسمك انتي الانسانه الوحيده وليس الانثى اللتي اشم رائحة فمهم من خلال صورتك,misogyny,threat of violence
4661,مستخدم@ يا مجدوبة خلص زهقنا شو كل يوم,misogyny,discredit
1194,مستخدم@ الله يقرفك هيلاري تقول ريحتك مخيسه https://t.co/FzGe2uOx09,misogyny,damning
7583,مستخدم@ يعني بدنا نعتذر منك فيكي تهاجري لانه ما عنا الا لبنان اللي محكوم من حزب الله لسوء الحظ,none,none
5050,مستخدم@ عادى خالص بالنسبه لكى ماانتى ماتستحى ومش غريبه عليكى وعرفتى انها قالت عليكى انى ريحتك وحشه ولسه برضوا منزله صورتها وفرحانه بيها .ده بقى يدل انك ذليله,misogyny,discredit
6357,مستخدم@ من كلفك بهذا قرري في بيتك خير لك,misogyny,stereotyping & objectification
1251,مستخدم@ مستخدم@ مستخدم@ سكري نيعك يا جلجوقة وحدي متلك لازم تكوني بسجن,misogyny,discredit
2480,مستخدم@ تخسين وسوف تعضين أصابعك ندماً، مكانك سوف يكون في دبر التاريخ,misogyny,discredit
7825,مستخدم@ لنشوف لوين لح توصلي بالآخر مستخدم@ https://t.co/KKge2hmmdI,none,none
